SalePrice,id
160376.90131114103,1555
85485.17170699139,1556
105780.72011395848,1557
97580.45125685347,1558
63552.76802692346,1559
134335.23100407387,1560
129372.72588983337,1561
130057.34828423712,1562
117918.55506134818,1563
155071.55198099796,1564
150955.34079507203,1565
237772.53074719856,1566
76404.0750295784,1567
230818.4413156247,1568
127780.26853477236,1569
139167.54640386638,1570
123248.06659908112,1571
142090.06900251668,1572
236848.71671764084,1573
118411.16056849026,1574
228294.7333937121,1575
241692.8393770202,1576
182201.7635543572,1577
148720.333350499,1578
144283.67460412002,1579
196843.9280176807,1580
153037.51734319574,1581
125687.59815299742,1582
295888.95713129675,1583
216154.14586810902,1584
136126.52454196167,1585
67143.7331393885,1586
104989.71874882642,1587
151179.16829745087,1588
96656.2164897681,1589
133891.40280903337,1590
92120.86640430172,1591
114189.88906279957,1592
127669.24235410152,1593
123646.9654616617,1594
107500.49085079701,1595
222575.43631115564,1596
193546.93965914924,1597
227982.70331666252,1598
172656.03043455456,1599
162810.36347349492,1600
68670.57817887765,1601
117135.40853671772,1602
71358.15862846214,1603
260213.98917750406,1604
243774.23195768538,1605
168701.8701135877,1606
173316.51157346866,1607
214614.0413639863,1608
185339.24789518586,1609
150446.69880184578,1610
138184.72480648351,1611
170111.59149848693,1612
161412.0306866152,1613
128011.21692279405,1614
93618.25419454853,1615
77864.51966472293,1616
95346.84781026703,1617
124769.08143316244,1618
140093.27093942062,1619
152267.55072114157,1620
138619.24058028354,1621
141655.71194439236,1622
261268.10001323398,1623
209360.6395199049,1624
120859.60722550031,1625
170452.5959100094,1626
190582.20893444953,1627
280021.0948513829,1628
184313.18863868696,1629
345037.4836673678,1630
230402.01030487745,1631
244459.26090129773,1632
174440.99603746395,1633
185156.26676201163,1634
176706.74839735404,1635
152578.34298140154,1636
199100.659158286,1637
181426.71434846788,1638
190515.9001653976,1639
250882.9260563165,1640
183790.8824575022,1641
237825.8106050946,1642
216168.74043171617,1643
232651.689280858,1644
196243.4430148262,1645
158437.26408653505,1646
162485.12081302598,1647
130092.84903816262,1648
138945.26242839944,1649
114357.95753029795,1650
120810.88854121086,1651
97580.96776035998,1652
99581.91815297665,1653
145872.11302769248,1654
138767.47796651215,1655
140735.73760323366,1656
147519.48764329654,1657
142980.17175416247,1658
119989.18953571926,1659
155445.67532750237,1660
419298.37808866554,1661
409959.9144741662,1662
380156.82259417453,1663
405317.026725237,1664
304524.6138781019,1665
332727.89414300316,1666
378054.0636870631,1667
345331.79980074166,1668
314023.72191501217,1669
355979.7686123747,1670
257720.5061323642,1671
422106.3356117003,1672
290130.6274638001,1673
241744.7427118797,1674
191549.8467384341,1675
190618.29457446196,1676
217118.71217511458,1677
438373.25671008136,1678
384877.2593287705,1679
328430.4683194675,1680
251804.62614685143,1681
320551.6090298301,1682
180758.20397822713,1683
177031.50592298602,1684
175707.87662411158,1685
167858.3611633546,1686
174089.09740325244,1687
189156.2080977405,1688
196666.0457318039,1689
199987.60520210656,1690
186979.36199113564,1691
270939.6995971971,1692
170797.60703902625,1693
184650.31517458957,1694
169535.547706515,1695
273139.2216325048,1696
174714.3027565064,1697
356328.72433607414,1698
310821.15047659364,1699
250690.61080841802,1700
275275.6795858679,1701
239339.33293508244,1702
242622.78779001473,1703
274618.46154286165,1704
240254.66339821593,1705
351918.58074919344,1706
213224.0215251974,1707
200166.59954659513,1708
272020.63809084473,1709
217809.3068568384,1710
271321.5765796845,1711
257725.56128323922,1712
275776.8371581795,1713
221973.37273980942,1714
208302.1619764975,1715
184707.9257707722,1716
178302.8199177091,1717
136842.96535761468,1718
208628.43516659676,1719
245426.44968563583,1720
166354.54316873205,1721
127172.56833180544,1722
155390.5140189213,1723
204903.54440444306,1724
236352.28254240216,1725
184387.77245498344,1726
150056.67678077615,1727
177684.5953840232,1728
167523.24023902926,1729
159384.82491728693,1730
121720.45748995735,1731
125576.70481500425,1732
114362.11069859349,1733
120517.87605578043,1734
126408.56764194214,1735
109538.31064061861,1736
300625.9204826812,1737
245427.96840283216,1738
244841.06712087514,1739
205655.09168078232,1740
186161.14656705057,1741
172304.68418937514,1742
179672.39926582135,1743
309047.7160495954,1744
218225.31438659312,1745
187923.062781969,1746
216429.65398499573,1747
216340.4623839522,1748
143793.1979201996,1749
125301.15376914325,1750
250193.2138897964,1751
116708.23870390045,1752
150776.62439944246,1753
197324.75758786293,1754
163244.16043084324,1755
125232.66187288873,1756
120874.88124315959,1757
146173.97528410924,1758
162914.81203525094,1759
165864.95298613625,1760
145371.65297137402,1761
178226.26623223803,1762
186586.1125931008,1763
114040.70035471802,1764
162901.8124284146,1765
189156.97611167404,1766
221057.2497017573,1767
141194.68303192983,1768
176359.48874077672,1769
152452.1353226006,1770
126120.35287707669,1771
129969.54891021093,1772
128605.43269348,1773
140659.81178722408,1774
141933.40904825105,1775
129414.16546693027,1776
108882.85940210512,1777
138695.80415989956,1778
117226.30276048474,1779
181779.59824793355,1780
127000.8222780588,1781
87811.84788070578,1782
141429.5004814475,1783
106688.60200391029,1784
124913.91233491992,1785
143039.206755256,1786
166335.06235727633,1787
59761.775890834615,1788
100343.99352158888,1789
77853.7258930146,1790
179312.7691418206,1791
157557.83247525932,1792
129183.10929525136,1793
154077.2530573657,1794
133174.70342407894,1795
132423.874304124,1796
114687.0889091562,1797
121971.41685215109,1798
110452.7782945734,1799
133045.82080612725,1800
125280.16568998339,1801
145466.320385419,1802
149797.11677863094,1803
136516.80401396326,1804
137478.21366620963,1805
123426.72313716784,1806
138741.03574987163,1807
127472.42288257518,1808
122748.93112930695,1809
140455.01061793743,1810
94718.00782550288,1811
97154.81147305814,1812
122499.15227032063,1813
95240.1657690012,1814
53868.5990438336,1815
97675.2353501006,1816
104381.68655252717,1817
140412.1607589688,1818
126472.41959421727,1819
50723.179720312204,1820
118130.73015177301,1821
151309.16944359252,1822
43011.87633476221,1823
129940.52615292506,1824
138362.73865588772,1825
103623.09789133004,1826
102392.71189761971,1827
136571.7538360795,1828
126078.70868938173,1829
136469.08698871537,1830
148754.90701489412,1831
74802.11691832588,1832
142185.36911198293,1833
117805.93148961708,1834
120672.95690477552,1835
124286.23885388674,1836
86656.2333588285,1837
121411.26777274736,1838
96384.39409540744,1839
143454.84326238674,1840
133963.54909515363,1841
88487.73732532347,1842
128038.80756870304,1843
144936.27387503497,1844
143189.6672191058,1845
156253.40337438608,1846
165843.7223277841,1847
53223.9627586093,1848
113446.55696984942,1849
116939.78290887854,1850
151783.34842943138,1851
126135.2236144926,1852
121035.41241178373,1853
165757.53726801884,1854
148718.63545471508,1855
224095.1345643084,1856
135751.25487734383,1857
136444.40531564207,1858
122454.48786338167,1859
145342.80348235066,1860
121929.57641153086,1861
326869.00817139447,1862
307301.9865894014,1863
307371.1658550729,1864
343073.75789918425,1865
330872.50247933634,1866
231591.35931949614,1867
287203.9316897886,1868
201557.59661794404,1869
227403.3998426329,1870
259654.8730503992,1871
174467.04913612458,1872
234655.95654423925,1873
153629.38123424444,1874
198821.51891376017,1875
197421.95811124437,1876
209802.71203209183,1877
207665.82220153176,1878
128499.04273674477,1879
133594.0586565416,1880
243445.44239504216,1881
244449.69846779705,1882
186531.578799656,1883
202823.5655783803,1884
244213.4190073921,1885
292145.131327149,1886
212423.35184408404,1887
271828.0881197243,1888
164888.74359588616,1889
113625.08368901144,1890
136008.9888201183,1891
97864.80739924958,1892
124555.23436346177,1893
123045.9056383512,1894
133751.5066154434,1895
127824.0789553666,1896
115878.29339456953,1897
109615.66862605618,1898
163261.0809251712,1899
157195.00885000703,1900
169714.53154914104,1901
152782.371017056,1902
219290.71251405033,1903
147211.95469245117,1904
199977.77093802596,1905
156683.32217482443,1906
206278.20417554353,1907
110777.70263008185,1908
132735.3224143685,1909
119828.41347253989,1910
222345.45340934233,1911
333727.24790972436,1912
142599.67869713105,1913
53730.06763184816,1914
295934.7002799623,1915
65288.57078663481,1916
252349.37571590728,1917
140879.77516407473,1918
176481.75699293733,1919
154334.42681355868,1920
383149.215164615,1921
322157.17970247474,1922
231975.64874517632,1923
215778.8876884334,1924
196192.23075894074,1925
369725.0697043836,1926
133549.23593721213,1927
158452.19997981272,1928
124883.46132170327,1929
134164.05115515093,1930
142418.7827267752,1931
141392.3192020792,1932
183723.65032970923,1933
182695.87144094176,1934
170053.9383201935,1935
194877.84151805655,1936
185532.50551346916,1937
170208.58682259027,1938
242256.70266094327,1939
192870.13742815703,1940
170268.79968051065,1941
185377.63902344165,1942
213087.21576357822,1943
368629.6033898513,1944
397822.2888177314,1945
130646.36251591129,1946
271679.2050359503,1947
170677.35345034147,1948
246614.04090567326,1949
191150.94256593825,1950
243959.1366573242,1951
206073.0314397719,1952
164440.65550063143,1953
183072.39611076325,1954
136255.9522112142,1955
298870.593133176,1956
151598.08076697064,1957
301532.17581665877,1958
144156.41521064093,1959
115542.28684967785,1960
120199.81380356384,1961
98319.66831224566,1962
105425.79849141002,1963
106746.84302881654,1964
140441.867977683,1965
139844.08210902195,1966
291057.02967811935,1967
416499.37742220133,1968
389962.08262831316,1969
412183.8850091711,1970
459319.8348158377,1971
382439.8743999626,1972
265658.04853040306,1973
336640.8694742454,1974
451298.47127314727,1975
275881.15257455385,1976
353350.2356287718,1977
349057.94965109305,1978
327559.69278991385,1979
203030.16869168446,1980
342075.3637516431,1981
219430.55294622958,1982
206115.67830335573,1983
170098.53766224606,1984
224159.172092251,1985
208863.99462315917,1986
183712.67913284941,1987
174969.1575603058,1988
191969.98524480098,1989
208014.30874897575,1990
228687.65539084197,1991
214478.2559936431,1992
168358.85739712435,1993
231053.99425917005,1994
184816.50018679904,1995
250833.44839422582,1996
318605.7079749946,1997
318952.9537224048,1998
280109.3405899548,1999
319515.9369888336,2000
272992.8215990572,2001
242461.0750041474,2002
256565.83144206673,2003
277959.2339844766,2004
227255.13846182628,2005
222510.29109707836,2006
251286.77551300955,2007
214291.55280548183,2008
195726.24917764546,2009
197864.02327906634,2010
145152.15459785733,2011
176139.55137344747,2012
178351.13540480775,2013
183255.86626684672,2014
208887.6975891245,2015
190152.25703256743,2016
193439.82563619793,2017
118028.66399841604,2018
132401.0964879113,2019
103784.38178133078,2020
103231.52837785336,2021
182828.13230728154,2022
143338.3724415379,2023
269263.5276204836,2024
351625.66915852984,2025
174816.1448553427,2026
158413.01207234082,2027
155063.0001585759,2028
168534.28172964463,2029
266156.6618277235,2030
232419.13807291578,2031
254280.46359554978,2032
257563.22518557488,2033
173692.11349345976,2034
219480.87037975068,2035
202331.92441611708,2036
209050.15543837956,2037
320653.35857396375,2038
232605.60492100625,2039
270626.3342403403,2040
298336.7849856422,2041
206730.69692697172,2042
174357.38165809325,2043
175465.84029616043,2044
215006.28348904254,2045
146405.43891668384,2046
146747.12827325493,2047
141800.17819988186,2048
143956.77846650878,2049
179818.61946877252,2050
105213.82937593608,2051
124481.22598687901,2052
148698.51934574926,2053
87400.94684095861,2054
159290.2934817312,2055
148708.24767973533,2056
112574.55437785333,2057
216575.77865792986,2058
132760.20339341954,2059
172989.8859466132,2060
176843.64454791564,2061
128633.61981372592,2062
116540.8267728683,2063
137857.61940340273,2064
119041.181172309,2065
164752.60220994393,2066
113710.14131365725,2067
149311.66677545942,2068
87970.37149648854,2069
117792.97270099919,2070
94293.23147523338,2071
136648.97460592334,2072
133419.9032789395,2073
188189.67190540594,2074
151090.21181702035,2075
120491.31040701088,2076
151814.39641102,2077
125712.63807067265,2078
134778.26443364745,2079
116998.43230943581,2080
128855.29640424006,2081
123601.91094099484,2082
149603.44946726874,2083
109048.98229745653,2084
114648.43950003837,2085
116682.45488861798,2086
124126.81181027839,2087
97186.0590025792,2088
76524.65940913308,2089
123685.52783596219,2090
109462.56943738674,2091
120757.72093539327,2092
115661.44839668712,2093
112893.24126780297,2094
149119.9462394428,2095
83999.87720648374,2096
97649.48079147028,2097
149290.75345752444,2098
51650.3123282906,2099
78284.15304754357,2100
118007.13513395346,2101
129264.0089837764,2102
105825.53266995659,2103
141238.98561301758,2104
128407.68170187926,2105
66874.39835363466,2106
188958.27750518627,2107
116459.52308929032,2108
110547.9797756313,2109
128290.30215572585,2110
137649.92498109577,2111
137784.7010545845,2112
120192.62896538714,2113
120630.06916836684,2114
162664.5692187185,2115
118256.16389339768,2116
151207.4481300548,2117
127330.97094335059,2118
109806.68239902596,2119
113239.87333702638,2120
98858.03976026483,2121
114142.01145769794,2122
82887.57952725154,2123
160836.46549068508,2124
128359.36373447,2125
147547.11373886664,2126
162984.8306204917,2127
125803.84683275841,2128
95398.29110077032,2129
136538.0597359286,2130
143554.4112058881,2131
113363.65389003523,2132
123402.04653944392,2133
123686.9864813675,2134
99355.91068457217,2135
78640.8625914822,2136
106927.82302117057,2137
132628.5652678492,2138
152857.96872710375,2139
139736.78271647997,2140
165793.73930563248,2141
125308.09716366274,2142
147918.16072941717,2143
123716.58563783369,2144
137563.8225915589,2145
172108.70675832342,2146
143221.75468033564,2147
134544.69299394864,2148
150249.45365595244,2149
236342.9810557159,2150
117072.83288147837,2151
172695.0603049809,2152
160553.73696281452,2153
101462.98598695798,2154
141226.28928177094,2155
260455.3602855733,2156
226151.28286606187,2157
237481.60623748932,2158
214656.97250653693,2159
181291.22716986836,2160
238122.49836310983,2161
360654.217025851,2162
333539.4549088904,2163
256245.1741770653,2164
203410.79305577953,2165
159357.47106533812,2166
219544.48494193933,2167
191567.27833770824,2168
197940.67467154053,2169
217378.12651754712,2170
159589.0524417553,2171
133262.86972346826,2172
172205.37263513159,2173
222205.408642778,2174
302308.702330442,2175
312902.1535157119,2176
236387.17798250454,2177
213526.83900882135,2178
136514.03218856867,2179
212945.0921197171,2180
192831.71479389488,2181
224129.38976592198,2182
189999.6461900203,2183
120558.50547599915,2184
129395.21026371558,2185
145835.108861258,2186
153512.77244899684,2187
155774.12066264817,2188
262171.4022261101,2189
80983.26314083103,2190
81833.60177787254,2191
88195.43256244154,2192
111000.2705485365,2193
99903.45345371509,2194
102117.18776504615,2195
101681.14889298074,2196
116236.80526799675,2197
160503.65164042576,2198
180571.60137996965,2199
149898.08237137104,2200
147634.01853689758,2201
215682.223776796,2202
137909.83765336906,2203
177883.64348381758,2204
118420.28329739837,2205
139992.23867642006,2206
225849.2904517127,2207
268654.3611787581,2208
242934.53424510523,2209
122035.03262034737,2210
120261.09388292923,2211
120885.99625873391,2212
104988.63299154204,2213
136767.84280233257,2214
102080.7297484018,2215
148269.3690502859,2216
68341.48641207188,2217
68824.60359192119,2218
67623.0070838616,2219
56263.40706598448,2220
296985.5612725956,2221
272754.0057560173,2222
283756.9798966254,2223
208281.6085516942,2224
118959.62433071202,2225
181331.32480699214,2226
196554.29401749227,2227
265526.4404562252,2228
251118.8521404321,2229
152513.31401989548,2230
210111.04216781518,2231
178627.79342629542,2232
177569.0783058001,2233
242826.0952834827,2234
216146.51041025238,2235
253341.67944257843,2236
313751.98545943183,2237
196688.39700405565,2238
110813.18986096274,2239
154533.01554650528,2240
154107.5746513786,2241
124976.67651076129,2242
133851.679806086,2243
105164.79675100817,2244
102154.0853067978,2245
140748.1450053618,2246
117946.28784034081,2247
121360.04257631995,2248
119248.62130068618,2249
132194.90186535055,2250
108024.4073799941,2251
182610.94919521076,2252
153234.03566248022,2253
182805.3007719439,2254
184849.51171471915,2255
181333.49682623474,2256
207424.20597990637,2257
162345.50969186547,2258
174323.13044137257,2259
161313.26054550405,2260
197090.51635521543,2261
211668.48224988097,2262
377783.90534317604,2263
446880.5035323898,2264
174569.02788607322,2265
313428.9072958884,2266
359035.0020807566,2267
432511.4364636739,2268
152071.25892829432,2269
201310.99826223426,2270
215440.27147053578,2271
195592.39374787448,2272
165021.26447145725,2273
178311.63986920842,2274
153946.49801726593,2275
189884.73784212768,2276
182219.60704240313,2277
149739.1143928351,2278
126281.69595562098,2279
118101.3661464629,2280
163001.81455766998,2281
182203.33336332507,2282
109003.77719352556,2283
112357.58990066354,2284
142177.0102840954,2285
123534.6189169707,2286
371166.0120821678,2287
273314.06098328554,2288
365844.11024008936,2289
448724.78290353605,2290
337760.4244191429,2291
443748.25912446534,2292
465091.38165481447,2293
405886.57284135773,2294
467726.93981142895,2295
279251.6599412912,2296
342177.0191632463,2297
336994.4740116094,2298
353017.3876035783,2299
340987.1770046527,2300
312815.012641257,2301
250690.41150278234,2302
248454.54616638884,2303
253675.15351293216,2304
192515.50018577217,2305
187350.95194126508,2306
195939.72613631317,2307
229404.60032476287,2308
286415.7499052463,2309
211924.19523878355,2310
199111.04774256007,2311
177309.55203469135,2312
172800.03465619992,2313
172933.4623139964,2314
182336.67358024395,2315
195296.3379123548,2316
187666.2656852461,2317
179322.18851552357,2318
183537.25518231484,2319
187156.09925033557,2320
237939.1611827068,2321
179400.3145786433,2322
198082.7145972978,2323
182926.67688317233,2324
215125.5338377419,2325
177742.21291450644,2326
203058.26030285348,2327
223263.48749753204,2328
192383.32639101447,2329
180515.43427753757,2330
341926.7558422186,2331
400568.5784173016,2332
323245.1781129257,2333
258156.1396652765,2334
286756.5757551979,2335
310725.8384001956,2336
197393.44709352954,2337
265828.06506154116,2338
221284.65077395254,2339
391379.08895108366,2340
211766.2363985565,2341
237704.05045329197,2342
230101.91469541614,2343
213992.60560432717,2344
236446.2552645696,2345
212641.41184142043,2346
196680.146818472,2347
242067.4833420981,2348
181395.183926281,2349
313795.26904574886,2350
254227.38170501997,2351
254130.11958218197,2352
236168.28761689225,2353
139670.15247492044,2354
147618.17502736318,2355
153005.67358672322,2356
189564.82406159668,2357
197240.98109137034,2358
133881.64789212035,2359
115913.65036582592,2360
146430.55362653837,2361
256934.69601267268,2362
140096.35501480455,2363
159174.34875463182,2364
216088.86264045132,2365
193405.05715309223,2366
223042.52102706084,2367
212542.52591805308,2368
217305.86898314065,2369
169765.7526610474,2370
165496.3314959896,2371
192336.59329518685,2372
286979.87821194285,2373
316645.78905890364,2374
254961.74944703822,2375
269560.95361710974,2376
329813.9145680721,2377
145065.41162049558,2378
194806.04071368082,2379
149196.29027513321,2380
167921.0628763994,2381
215804.81848803713,2382
204825.87426152872,2383
244880.53830061015,2384
161964.07716451044,2385
133604.48076224845,2386
137031.8426364691,2387
104328.06711961736,2388
118487.94774692718,2389
149963.56773779023,2390
146095.89364946226,2391
114176.79399189547,2392
172655.6396052519,2393
143750.0657162345,2394
211081.33202363775,2395
143857.8168742453,2396
222591.2682451388,2397
135589.3563331838,2398
65707.51982842814,2399
62936.66343019061,2400
121223.89944210224,2401
136906.7105530583,2402
147197.03533180966,2403
153992.7792400043,2404
158860.7997140399,2405
140060.9852572955,2406
124774.73051073914,2407
148923.3058568554,2408
120344.11980833183,2409
173640.57508085796,2410
113974.56540684024,2411
158031.81208911084,2412
129399.20101328456,2413
157639.06012388144,2414
133634.4933878673,2415
129684.81669552521,2416
131635.78309473424,2417
132005.91278658577,2418
127262.04853565607,2419
121565.76546844625,2420
148634.31794416733,2421
107682.20985869959,2422
115143.1906525104,2423
165156.62491015415,2424
195010.42451572686,2425
131449.12839457853,2426
132338.98736136084,2427
183204.04907437006,2428
113197.09782122048,2429
132935.66031256644,2430
108926.12723016391,2431
147977.01971638866,2432
148335.7347998059,2433
138796.94988044404,2434
151783.18076493547,2435
105242.39408738086,2436
102613.0520519241,2437
124055.54236599753,2438
103218.36782038603,2439
124032.4062531051,2440
94634.41462980634,2441
98265.2468694196,2442
126616.63953966675,2443
132328.10945823236,2444
87276.63338078959,2445
132035.9576779363,2446
181498.62849723743,2447
129599.01006482444,2448
111585.88926789635,2449
154768.76398345284,2450
119221.44797373364,2451
190910.33127372753,2452
93211.20966580271,2453
118710.12179648531,2454
121247.56669837661,2455
133395.7740284215,2456
137811.23740332434,2457
127130.63840702674,2458
107161.00376713327,2459
139559.60124755104,2460
127273.29741811764,2461
134252.29527884343,2462
124438.39369744563,2463
170537.10470811976,2464
141982.69237375667,2465
117713.85914972333,2466
131274.81958071335,2467
82036.94406813662,2468
80322.1890990356,2469
194016.88967747721,2470
216582.91983692907,2471
165381.49309866963,2472
116517.822776901,2473
73773.22396495039,2474
207914.04400091752,2475
115021.9180650912,2476
126720.84653966351,2477
152163.03461268506,2478
105548.98093056794,2479
154649.4268512368,2480
120051.93533462135,2481
126029.57567282682,2482
111281.59386816602,2483
122275.11191636634,2484
123543.91657313111,2485
150437.74563875308,2486
166297.16847057684,2487
166160.88254395447,2488
157301.88011728617,2489
145918.66654779165,2490
93522.63034618334,2491
197067.21165790863,2492
155972.27473248675,2493
152075.89140447523,2494
89224.86354632454,2495
238113.45053416895,2496
152995.62836515275,2497
107991.33518799207,2498
86647.3107200276,2499
119399.61547306686,2500
134545.16453828695,2501
145688.08785084554,2502
94762.02465097915,2503
172306.24059907693,2504
227102.43495644722,2505
250017.25881008286,2506
277344.18542394775,2507
250210.7812921661,2508
218265.01970925299,2509
223216.49038516177,2510
175942.36391634235,2511
208130.8847405966,2512
221736.49356837984,2513
265198.57807621465,2514
150663.08014784433,2515
174583.73664229072,2516
146940.4867859232,2517
156188.10516111625,2518
234762.61420471835,2519
221498.0885457893,2520
189561.10173146243,2521
221436.61625225988,2522
119249.59923852175,2523
135156.73047819757,2524
148323.9640597212,2525
137575.20903668526,2526
117754.36016646455,2527
128874.45142557037,2528
133686.60702304804,2529
125573.00806417482,2530
254875.68021405622,2531
223095.37580035324,2532
193294.45703782956,2533
235734.31217890407,2534
294534.4780660979,2535
231989.29838950475,2536
243805.1786530842,2537
183051.37430552073,2538
190659.00773833224,2539
175785.10698093116,2540
183871.33883886738,2541
164678.3422383106,2542
120988.52357005293,2543
122151.84823932932,2544
137432.49241848133,2545
121777.40339774027,2546
138335.74656445917,2547
150615.40532919543,2548
152479.90055800384,2549
523973.76962377736,2550
139643.912288718,2551
129148.20823945246,2552
75689.91718681299,2553
95796.53138026113,2554
113071.07838677012,2555
98011.56737532692,2556
107159.80996291191,2557
147418.80229527364,2558
141565.06509427063,2559
154830.835146086,2560
146065.25995393738,2561
139385.8555292682,2562
151130.9974073706,2563
201237.058960239,2564
137860.67692143234,2565
154955.54491959309,2566
142987.8944758791,2567
204821.57086037268,2568
228828.45936427417,2569
117827.51154063114,2570
191609.6863351734,2571
153734.882281074,2572
220680.9160175667,2573
290652.2378109,2574
131673.2240424697,2575
118702.69276139289,2576
154453.36026926525,2577
82834.15631851068,2578
63994.71466312856,2579
86032.75234486506,2580
94538.56254680872,2581
100895.95247707801,2582
274009.5478538929,2583
172913.34343349186,2584
184109.72994240216,2585
220997.06476851314,2586
200114.6636747722,2587
138246.00528354407,2588
151132.10989252932,2589
201225.01476399385,2590
224359.38697011673,2591
210040.901585109,2592
256805.49283046625,2593
185135.63812715787,2594
208446.2899354155,2595
288435.64810423803,2596
186319.51959424734,2597
280506.77475211944,2598
342348.59528813616,2599
151503.02109076607,2600
143141.11524331014,2601
85656.65485096053,2602
94245.22984905214,2603
90603.65160635856,2604
82355.13905154665,2605
144549.44722377838,2606
197490.4796052752,2607
197371.29477082682,2608
173707.9563628821,2609
110980.86947527803,2610
125038.96381197812,2611
161471.29265060066,2612
130410.10818193974,2613
124286.93747924735,2614
153243.28539663332,2615
144288.65116444495,2616
184594.924872844,2617
195516.7498885392,2618
198505.07479480762,2619
188086.43007772428,2620
176010.1697279471,2621
176480.37782511604,2622
243586.44693900377,2623
297676.17181169655,2624
293280.69081615156,2625
173293.38394926902,2626
168652.13745974476,2627
482671.469759989,2628
495679.27260779333,2629
390644.2457336849,2630
470951.73799984675,2631
416916.0757898686,2632
314358.8455899691,2633
430535.0022712939,2634
158944.36330574885,2635
173975.52550970833,2636
179238.85814573924,2637
252640.43043568393,2638
192589.54374347383,2639
151266.67714647768,2640
103900.09572940264,2641
186372.61500438856,2642
103798.12417608513,2643
118320.40394018097,2644
110767.86750163749,2645
95556.17291678439,2646
104287.89255944305,2647
141014.76397664368,2648
154578.03029092657,2649
136103.2002934338,2650
138005.21874257195,2651
398314.7993197779,2652
256131.43115665787,2653
252162.63593131537,2654
408917.33270147274,2655
327420.1508702261,2656
350689.57265931787,2657
309206.38226740895,2658
310224.4979300769,2659
366493.9580040169,2660
356054.7770643709,2661
366917.3788576991,2662
296010.3852939622,2663
278274.9986709171,2664
330013.09811628377,2665
283634.4409374157,2666
170847.1060296003,2667
182699.32089462655,2668
179957.9011066012,2669
276326.1361375097,2670
190539.34227141447,2671
192770.98440529348,2672
199418.4418480046,2673
193271.8366816207,2674
173041.29667806454,2675
195150.75095367743,2676
197806.04037187557,2677
247240.51812358067,2678
279357.3865323042,2679
292467.19311148376,2680
404586.8761960617,2681
322851.14730211586,2682
510159.23836434743,2683
321917.6997051243,2684
330470.88557921,2685
246787.81480041175,2686
310347.12375330064,2687
217573.25890886228,2688
208666.3183101972,2689
411735.80634550576,2690
187287.05912177684,2691
141754.83754201644,2692
197686.28335387728,2693
140260.63787966632,2694
192804.96093677875,2695
186659.20369526948,2696
183914.38046459976,2697
192583.4948260164,2698
167801.59950211307,2699
153654.2513031805,2700
150214.1159668765,2701
112131.59468697739,2702
128704.68911752984,2703
140202.81052898866,2704
115351.96682359536,2705
112897.85796913109,2706
123911.33926480485,2707
133383.14009313151,2708
104799.70935859719,2709
127897.03880830051,2710
264598.4001295923,2711
392998.5843680755,2712
170283.41826806875,2713
151486.73382737493,2714
170158.3384527644,2715
145178.7316873627,2716
191624.76319097469,2717
221876.46231760742,2718
152049.27138215385,2719
174017.4182172973,2720
130866.05423656596,2721
159766.6626216123,2722
143994.20965398906,2723
125827.10860591067,2724
130055.71669103697,2725
147725.30587134694,2726
175181.36764517083,2727
186921.34465925445,2728
149506.08709535125,2729
146958.85656140948,2730
134372.8368520232,2731
134669.13469540147,2732
159263.39235004783,2733
141039.30709856952,2734
